Question,Answer,Correct,Title
"What is the below line of code referred to as?

@app.route(""/name"")","Method definition

Route decorator

Get Request

Flask method",Route decorator,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
One method can have only one route decorator. True or False?,"True

False",False,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
"Which of the following is true about the following line of code?

@api.route(""/records/<name>"",methods=[""POST"",""GET""])","This end-point supports get requests

This end-point supports post requests

This end-point supports update requests

The value of name is variable.","This end-point supports get requests

This end-point supports post requests

The value of name is variable.","Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What are the key elements of a Hybrid Multicloud strategy? Select two.,"For seamless working, it is recommended that if you’re subscribed to the infrastructure services of a cloud provider, you should subscribe to the application services provided by the same vendor. 

Embraces a mix of cloud models and services as long as they are from the same cloud service provider 

Allows you to leverage the best of cloud models and services across different cloud providers so that your applications and workloads work seamlessly across multiple clouds 

Connects an organization’s on-premise private cloud and third-party public cloud into a single infrastructure ","Allows you to leverage the best of cloud models and services across different cloud providers so that your applications and workloads work seamlessly across multiple clouds 

Connects an organization’s on-premise private cloud and third-party public cloud into a single infrastructure ","Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are some of the benefits of using microservices architecture? Select two.,"Components facing varied amounts of load can be scaled independently 

Application components can be developed and updated independently of each other 

Each microservice of an application needs to use the same stack and runtime environment 

Each line of code for a microservice needs to be written from scratch","Components facing varied amounts of load can be scaled independently 

Application components can be developed and updated independently of each other ","Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Serverless might not be the best fit for all applications or scenarios. Which of these attributes qualify an application for a serverless architecture?,"Microservices that can be built as functions that are stateless 

Workloads and applications that may be spread across multiple cloud environments and cloud vendors 

Workloads characterized by long-running processes 

Low-latency applications ",Microservices that can be built as functions that are stateless ,"Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What are the characteristics of a cloud native application?,"Collection of microservices working together as a whole to comprise an application 

Collection of microservices with tightly coupled UI, business logic layer, and data layer 

Collection of microservices that need to be scaled and updated in relation to each other 

Collection of microservices that are built as one huge piece of software",Collection of microservices working together as a whole to comprise an application ,"Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
"DevOps’ tools, practices, and processes are helping tackle some of the complexities and challenges posed by the cloud. Identify two ways in which DevOps is mitigating these challenges.","By fully automating the infrastructure installation process in a way that is documented, repeatable, verifiable, and traceable 

DevOps best practices eliminate the need to provision servers, build middleware, and install application code 

By creating an automated deployment pipeline

DevOps processes outline the development principles that need to be followed to modernize monolithic applications to cloud native applications ","By fully automating the infrastructure installation process in a way that is documented, repeatable, verifiable, and traceable 

By creating an automated deployment pipeline","Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Cloud adoption is an integral part of application modernization. What are the other two important components of modernization?,"Microservices and DevOps 

VMs and Agile Methodology

Service Oriented Architecture and Waterfall Methodology

Monolithic Architectures and Physical Servers ",Microservices and DevOps ,"Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
One of the key characteristics of Hybrid Multicloud is portability. What does portability mean in the context of Hybrid Cloud?,"Distributing a single application across multiple providers allowing you to move application components across cloud services and vendors as needed 

A workload running on the private cloud can leverage the additional public cloud capacity when there is a spike in demand 

The flexibility to move applications and data between systems and cloud service providers 

The public and private cloud services can understand each other’s APIs, data formats, forms of authentication and authorization ",The flexibility to move applications and data between systems and cloud service providers ,"Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What is an attribute that distinguishes serverless computing from other compute models? ,"In the serverless computing environment, resources cannot be scaled up or down 

The serverless model requires no provisioning of servers, installation of application stacks, or operation of the infrastructure by the users/developers 

Serverless computing does not require any underlying servers for executing workloads 

End users pay for resources as long as they are running, even if idle ","The serverless model requires no provisioning of servers, installation of application stacks, or operation of the infrastructure by the users/developers ","Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Which one of these statements is NOT true of a microservices architecture approach?,"Developers can leverage the vast amounts of code already available as the base of an application, eliminating the need to develop code from scratch

Microservices find one another using service discovery, which creates a roadmap for microservices to communicate 

Microservices breakdown large applications into their core functions to create a fully functional application

When one of the microservices of an application stops to function, it disrupts the functioning of the complete application ","When one of the microservices of an application stops to function, it disrupts the functioning of the complete application ","Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
Which one of the following statements does NOT describe the DevOps approach and process? ,"Defines how people work together to build, deploy, and manage applications in a cloud native environment 

Uses automated tools to monitor the performance and availability of their applications 

Eliminates the need to provision servers, build middleware, and install application code

A collaborative approach where business owners and development, operations, and quality assurance teams collaborate to deliver software continuously ","Eliminates the need to provision servers, build middleware, and install application code","Module 4 Graded Quiz: Emergent Trends and Practices

Graded Quiz
.
 • 30 min

DueJul 2, 11:59 PM +07"
What languages are used to create the container orchestration configuration file?,"Python or Node.js

JSON only

YAML or JSON

YAML only",YAML or JSON,"Module 2 - Practice Quiz: Kubernetes Basics

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What is a Kubernetes Cluster?,"A controller manager

An image downloader

A distributed key value store

A cluster of nodes that run containerized applications",A cluster of nodes that run containerized applications,"Module 2 - Practice Quiz: Kubernetes Basics

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What is Kubernetes?,"An all-inclusive platform as a service

A continuous integration and delivery pipeline for applications

A built-in middleware and database provider

An open source containerization orchestration platform",An open source containerization orchestration platform,"Module 2 - Practice Quiz: Kubernetes Basics

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What are three examples of Kubernetes objects?,"Namespaces

Pods

ReplicaSets

Containers","Namespaces

Pods

ReplicaSets","Module 2 - Practice Quiz: Kubernetes Basics

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What is the function of a ClusterIP Service?,"Provides inter-service communication within the Cluster

Directs traffic to the NodePort Service

Maps to a DNS name

Automatically creates and routes incoming requests to the ClusterIP Service ",Provides inter-service communication within the Cluster,"Module 2 - Practice Quiz: Kubernetes Basics

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
Have you created a superuser for your Django Admin site? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
Have you added the user login/logout and signup menu items to the navigation bar? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
Have you added a login view to handle login request? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
Have you added a logout view to handle logout request? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
Have you added a signup Django template? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
Have you added a signup view to handle signup request? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
Have you added CI/CD to your project using GitHub actions? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
Have you run code linting and explored its results? ,"Yes

No",Yes,"User Management Checklist

Graded Quiz
.
 • 16 min

DueJun 18, 11:59 PM +07"
In what three environments can container orchestration be implemented?,"Private cloud environments

 A single device 

On-premises environments

Public cloud environments","Private cloud environments

On-premises environments

Public cloud environments","Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What is the most popular container orchestration tool used as of 2022?,"Kubernetes 

Marathon

Nomad

Docker Swarm",Kubernetes ,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What does a control plane do?,"Maintains the intended Cluster state by making decisions about the Cluster and detecting and responding to events in the Cluster   

Shares all the resources of a node

Assigns newly created Pods to nodes

Contains Pods",Maintains the intended Cluster state by making decisions about the Cluster and detecting and responding to events in the Cluster   ,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What component of a worker node ensures containers are running as desired?,"Etcd

Container runtime

The Kubernetes proxy

The kubelet",The kubelet,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What are three Kubernetes capabilities?,"Automated rollouts

Storage orchestration

CI/CD pipelines

Secret and configuration management","Automated rollouts

Storage orchestration

Secret and configuration management","Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What is automated bin packing?,"A Kubernetes capability that scales workloads based on metrics or commands

A Kubernetes capability that applies automatic changes

A Kubernetes capability that performs container auto-placement based on resource requirements and conditions without sacrificing high availability 

A Kubernetes capability that mounts a chosen storage system",A Kubernetes capability that performs container auto-placement based on resource requirements and conditions without sacrificing high availability ,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What is a label?,"A mechanism for isolating groups of resources within a single Cluster

A key-value pair attached to an object

The simplest unit in Kubernetes

A set of identical running Pod replicas that are horizontally scaled",A key-value pair attached to an object,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What Kubernetes object should be used for stateless applications?,"DaemonSet

ReplicaSet

StatefulSet

Deployment",Deployment,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What is Kubectl?,"Kubernetes command line interface (CLI) 

OpenShift command line interface (oc) 

Docker command line interface 

Cloud command line interface ",Kubernetes command line interface (CLI) ,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What is the function of an External Name Service?,"Maps to a DNS name

Creates and routes the incoming requests automatically to the ClusterIP Service

Directs traffic to the NodePort Service

Provides inter-service communication within the Cluster",Maps to a DNS name,"Module 2 - Graded Quiz: Kubernetes Basics

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"Consider the following set: {""A"",""A""}, what will the result be when the set is created? "," {""A"",""A""}

 {""A""} "," {""A""} ","Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
"What is the result of the following: type(set([1,2,3]))","set

list",set,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What method do you use to add an element to a set?,"add

append

extend",add,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
"What is the result of the following operation : {'a','b'} &{'a'}","{'a','b'}

{'a'}",{'a'},"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What is stored on the master or main branch?,"Files which contain documentation only

The deployable version of the project code

The original, unchanged version of the code

All the project files, including files from forks",The deployable version of the project code,"Practice Quiz: GitHub Workflows with Branches and Git Commands

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which Git command transfers changes from your local repository to the remote repository?,"git-remote

git-fetch

git-push

git-pull",git-push,"Practice Quiz: GitHub Workflows with Branches and Git Commands

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
When would you fork a project?,"To add a branch to an existing tree in the project

To use an existing repository as the base for a new project

To give a new user permissions to the project

To create a backup of the master branch of the project",To use an existing repository as the base for a new project,"Practice Quiz: GitHub Workflows with Branches and Git Commands

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which GitHub developer command prepares an email submission in a form appropriate for a Linux kernel-style public workflow?,"git-send-email

git-format-patch

git-request-pull

git-request-email",git-format-patch,"Practice Quiz: GitHub Workflows with Branches and Git Commands

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
Which Git command can a repository administrator use to allow anonymous downloads from the repository?,"git-remote

git-shell

git-am

git-daemon",git-daemon,"Practice Quiz: GitHub Workflows with Branches and Git Commands

Practice Quiz
.
 • 10 min
.
 • 
5 total points available.
5 total points"
What is the correct syntax for inserting data into a table named Members?,"INSERT INTO MEMBERS

           (MEMBER_ID, LASTNAME, FIRSTNAME)

      VALUES (MEMBER_ID is 345DT2000, LASTNAME is Smith, FIRSTNAME is Charles)

INSERT INTO MEMBERS 

           (MEMBER_ID, LASTNAME, FIRSTNAME) 

     VALUES (‘1432’, ‘Smith’, ‘Charles’) 

INSERT INTO MEMBERS 

           (MEMBER_ID, LASTNAME, FIRSTNAME, OCCUPATION) 

     VALUES (‘1432’, ‘Smith’, ‘Charles’) 

 INSERT MEMBERS 

           (MEMBER_ID, LASTNAME, FIRSTNAME) 

     VALUES (‘1432’, ‘Smith’, ‘Charles’)","INSERT INTO MEMBERS 

           (MEMBER_ID, LASTNAME, FIRSTNAME) 

     VALUES (‘1432’, ‘Smith’, ‘Charles’) ","Graded Quiz: Basic SQL Statements

Graded Quiz
.
 • 10 min

DueJun 11, 11:59 PM +07"
"When using the DELETE statement to remove data from a database, what does the WHERE clause do?","It specifies where to find the data to delete, by column number and row number.

It specifies the server where the database is located. 

It indicates the condition under which the data should be deleted; for example, which rows should have their contents deleted. 

It limits the amount of data that is deleted to a certain number of characters.","It indicates the condition under which the data should be deleted; for example, which rows should have their contents deleted. ","Graded Quiz: Basic SQL Statements

Graded Quiz
.
 • 10 min

DueJun 11, 11:59 PM +07"
A single INSERT statement can be used to insert multiple rows in a table. True or False?,"True

False",True,"Graded Quiz: Basic SQL Statements

Graded Quiz
.
 • 10 min

DueJun 11, 11:59 PM +07"
Which SELECT statement eliminates duplicates in the result set?,"SELECT country FROM author ORDER BY 1

SELECT DISTINCT(country) FROM author

SELECT country FROM author LIMIT DUPLICATES

None of the above  ",SELECT DISTINCT(country) FROM author,"Graded Quiz: Basic SQL Statements

Graded Quiz
.
 • 10 min

DueJun 11, 11:59 PM +07"
"The SELECT statement is called a query, and the output we get from executing the query is called a result set. True or False?","True

False",True,"Graded Quiz: Basic SQL Statements

Graded Quiz
.
 • 10 min

DueJun 11, 11:59 PM +07"
Which of the following is an example of a shared state?,"Tags for ID, name, and age

Hiding and showing information

An application with a button and counter

List of all orders in an order application",List of all orders in an order application,"Practice Quiz

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What are the phases of a React component’s lifecycle?,"Invoke and render

Mounting, updating, and unmounting

Rendering, data send, and callback

Mounting and unmounting","Mounting, updating, and unmounting","Practice Quiz

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What happens in the mounting phase?,"The component is removed from the DOM

The component is added to the DOM

User events cause the component’s states and props to change

The component is re-rendered",The component is added to the DOM,"Practice Quiz

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What is used to make the call to a server asynchronous?,"GET

POST

UPDATE

Promise",Promise,"Practice Quiz

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What is testing?,"A modular construction of a complex application

Rejection of continuous integration

A line-by-line review of how your code will execute

Manual verification that code is bug free",A line-by-line review of how your code will execute,"Practice Quiz

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
How does OOP model entities?,"Using classes and objects

Using cells, sparklines, and filters

Using methods, strings, and variables 

Using tables, rows, and columns ",Using classes and objects,"Practice Quiz: ORM - Bridging the Gap Between the Real World and Relational Model

Practice Quiz
.
 • 6 min
.
 • 
3 total points available.
3 total points"
What can you use to perform actions on data in databases without writing SQL queries?,"Django Models APIs 

SQL object model 

SQL queries 

Python object model",Django Models APIs ,"Practice Quiz: ORM - Bridging the Gap Between the Real World and Relational Model

Practice Quiz
.
 • 6 min
.
 • 
3 total points available.
3 total points"
"Django only requires relationships be defined on one side, what is this called?","Related object

 Child object

Forward access

Singular access",Forward access,"Practice Quiz: ORM - Bridging the Gap Between the Real World and Relational Model

Practice Quiz
.
 • 6 min
.
 • 
3 total points available.
3 total points"
What is the result of the following: Name[0],"""i""

""M""

""n""","""M""","Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
What is the result of the following: Name[-1],"""M""

""o""

""n""","""n""","Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
"What is the output of the following: print(""AB\nC\nDE"")","ABC

DE

AB

C

DE

AB

CD

E","AB

C

DE","Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
"What is the result of following? 

""hello Mike"".find(""Mike"") 

If you are unsure, copy and paste the code into Jupyter Notebook and check.","5

6

6,7,8",6,"Practice Quiz

Practice Quiz
.
 • 12 min
.
 • 
4 total points available.
4 total points"
"What is the value of x after the following lines of code?

x=1

x=x+1","1

2

4",2,"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
What is the result of the following operation 3+2*2 ?,"3

7

9",7,"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
What is the result of the following code segment: type(int(12.3)),"int

str

float ",int,"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
What is the result of the following code segment: int(True),"1

0

error",1,"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
"In Python, what is the result of the following operation: '1'+'2' ?","3

'3'

'12'",'12',"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
What is the result of the following: 'hello'.upper() ?,"'HELLO' 

 'Hello'

'hello'",'HELLO' ,"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
What is the result of the following : str(1)+str(1) ?,"'11'

2",'11',"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
"What is the result of the following: ""ABC"".replace(""AB"", ""ab"") ?","'abC' 

'ABc'",'abC' ,"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
"In Python 3, what is the type of the variable x after the following: x=1/1 ?","float

int",float,"Module 1 Graded Quiz

Graded Quiz
.
 • 27 min

DueJun 11, 11:59 PM +07"
Which of the following relationships between entities does Django ORM support?,"One-to-One 

Many-to-One

Many-to-Many

All of the above",All of the above,"Practice Quiz: Django Model API

Practice Quiz
.
 • 2 min
.
 • 
1 total point available.
1 total point"
What is a State?,"A component’s render function that returns data about an attribute 

An object that contains information about the component

A parent component function that takes a string argument 

A piece of software that passes data between React components ",An object that contains information about the component,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What is used to pass data between React components?,"HTML attribute 

Shared state 

Prop

Local state ",Prop,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What do you use to pass data from child components to parent components?,"State 

Callback

Method 

Render ",Callback,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
When does a component lifecycle start?,"When components are created or mounted on the DOM 

When a user clicks the mouse or presses the keyboard 

When the state of the component first changes 

When the component is removed from the DOM ",When components are created or mounted on the DOM ,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What do you use to pass data from parent components to child components?,"Method 

State 

Callback

Prop",Prop,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
Which function is invoked right after the component is mounted on the DOM?,"componentDidMount 

Render

componentWillMount 

componentWillUnmount ",componentDidMount ,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What do you use to make a call to an external server asynchronous?,"Props

Promises

State 

Method",Promises,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What does the postDataToServer method do?,"Requests all objects in the usercollection destination 

Sets a component with a user state to “None Logged In” 

Sends the data to the server and updates the response from the server to the component’s state completionStatus 

Creates a JSON object and pushes it into the usercollection array ",Sends the data to the server and updates the response from the server to the component’s state completionStatus ,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What are the phases of a component test?,"Query, Run, Resolve 

Arrange, Act, and Assert

Begin, Revise, Complete 

Chai, Sinon, and Mocha ","Arrange, Act, and Assert","Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What are the two testing approaches?,"Component and end-to-end 

Mocha and Chai 

Simulated and authenticated 

Regression and event ",Component and end-to-end ,"Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What happens if you make a change on a repository branch that you don't own?,"GitHub issues a push request for the owner.

GitHub makes a pull request.

GitHub generates an error message.

GitHub undoes the changes.",GitHub makes a pull request.,"Graded Quiz: GitHub Workflows with Branches and Git Commands

Graded Quiz
.
 • 15 min

DueJun 18, 11:59 PM +07"
You need to run three commands to push local changes to the GitHub repository. What is the third command?,"git-add

git-commit -m

git-push

git-remove -v",git-push,"Graded Quiz: GitHub Workflows with Branches and Git Commands

Graded Quiz
.
 • 15 min

DueJun 18, 11:59 PM +07"
What are three commonly used commands for working with remote repositories?,"open, close, send

push, pull, fetch

open, edit, push

create, delete, copy","push, pull, fetch","Graded Quiz: GitHub Workflows with Branches and Git Commands

Graded Quiz
.
 • 15 min

DueJun 18, 11:59 PM +07"
"When managing forks, which command can you use to fetch and merge the remote branch in a single step?","git-fetch upstream

git-merge upstream/master

git-pull downstream

git-pull upstream",git-pull upstream,"Graded Quiz: GitHub Workflows with Branches and Git Commands

Graded Quiz
.
 • 15 min

DueJun 18, 11:59 PM +07"
Which command can a repository administrator use to allow anonymous downloads from repositories?,"git-rerere

git-daemon

git-shell

git-am",git-daemon,"Graded Quiz: GitHub Workflows with Branches and Git Commands

Graded Quiz
.
 • 15 min

DueJun 18, 11:59 PM +07"
"Consider the tuple A=((1),[2,3],[4]), that contains a tuple and list. What is the result of the following operation A[2] ?","[4]

[2,3]

1",[4],"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"Consider the tuple A=((11,12),[21,22]), that contains a tuple and list. What is the result of the following operation A[0][1]?","21

11

12",12,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
The method append does the following:,"adds one element to a list

merges two lists or insert multiple elements to a list ",adds one element to a list,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"Consider the following list : A=[""hard rock"",10,1.2]

What will list A contain after the following command is run: del(A[0]) ?","[10,1.2]

[""hard rock"",10,1.2]

[""hard rock"",10]","[10,1.2]","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
If A is a list what does the following syntax do: B=A[:] ?,"assigns list A to list B

variable B references a new copy or clone of the original list A",variable B references a new copy or clone of the original list A,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"What is the result of the following: len((""disco"",10)) ?","2

6

5",2,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"Consider the following dictionary:

{ ""The Bodyguard"":""1992"", ""Saturday Night Fever"":""1977""}

select  the values","""1977""

""1992""

""The Bodyguard""

 ""Saturday Night Fever""","""1977""

""1992""","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"The variable  release_year_dict is a Python Dictionary, what is the result of applying the following method: release_year_dict.keys() ?","retrieve the keys of the dictionary

 retrieves, the values of the dictionary ",retrieve the keys of the dictionary,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"Consider the Set: V={'A','B'}, what is the result of V.add('C')?","{'A','B'}

{'A','B','C'}

error ","{'A','B','C'}","Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
"What is the result of the following: '1' in {'1','2'} ?","False

True",True,"Module 2 Graded Quiz

Graded Quiz
.
 • 30 min

DueJun 18, 11:59 PM +07"
What Kubernetes object adds or deletes pods for scaling and redundancy?   ,"A ConfigMap

A ReplicaSet

A DaemonSet

A Secret",A ReplicaSet,"Module 3 - Practice Quiz: Managing Applications with Kubernetes

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What are the autoscaling types in Kubernetes?,"Horizontal, Vertical, and Cluster

Horizontal and Vertical

Horizontal, Vertical, Node

Deployment, Node, and Pod","Horizontal, Vertical, and Cluster","Module 3 - Practice Quiz: Managing Applications with Kubernetes

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
Which three statements about ConfigMaps are correct?,"A ConfigMap provides configuration data to pods and deployments.

A ConfigMap object stores non-confidential data in key-value pairs.

Data stored in a ConfigMap must not exceed one megabyte.

A ConfigMap is meant for sensitive information (encrypted).","A ConfigMap provides configuration data to pods and deployments.

A ConfigMap object stores non-confidential data in key-value pairs.

Data stored in a ConfigMap must not exceed one megabyte.","Module 3 - Practice Quiz: Managing Applications with Kubernetes

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What is Service binding? ,"The process of storing non-confidential data

The process needed to consume external Service or backing Services, including REST APIs, databases, and event buses in your applications

A Kubernetes capability that performs container auto-placement based on resource requirements and conditions without sacrificing high availability 

The process of attaching key-value pairs to objects","The process needed to consume external Service or backing Services, including REST APIs, databases, and event buses in your applications","Module 3 - Practice Quiz: Managing Applications with Kubernetes

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
What rollout command do you use to implement a rollback to a previous version in Kubernetes?,"A ‘history’ command

A ‘status’ command

A ‘delete’ command

An ‘undo’ command",An ‘undo’ command,"Module 3 - Practice Quiz: Managing Applications with Kubernetes

Practice Quiz
.
 • 15 min
.
 • 
5 total points available.
5 total points"
Do containers have to be on a specific operating system or platform?,"No, containers work on many types of operating systems and platforms.

Yes, containers only work on Linux-based operating systems and platforms.

Yes, containers only work on Windows-based operating systems and platforms.

No, containers don’t run on operating systems or platforms.","No, containers work on many types of operating systems and platforms.","Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
How are digital containers like shipping containers?,"Digital containers must be welded to computer motherboards, just like shipping containers must be welded.

Both digital and shipping containers have to travel internationally.

Digital containers are not like shipping containers.

Container size and specs are standardized, which makes them easier to move around.","Container size and specs are standardized, which makes them easier to move around.","Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What applications are a good fit for Docker?,"Applications that require flexible scaling and portability 

Applications with rich GUI features

Applications that need a lot of security

Applications with high performance requirements",Applications that require flexible scaling and portability ,"Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What are three parts of Docker’s underlying technology? ,"Linux kernel features

GitHub

Namespaces

The Go programming language","Linux kernel features

Namespaces

The Go programming language","Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
What Docker features create a container image?,"The image command and a Dockerfile

The run command and a Dockerfile

The build command and a Dockerfile

The copy command and an existing image",The build command and a Dockerfile,"Module 1 - Graded Quiz: Containers and Containerization

Graded Quiz
.
 • 30 min

DueJun 11, 11:59 PM +07"
